game_id,game_type,game_name,game_releasedate,game_developer,game_publisher,game_price,game_discountedprice,game_discountpercent
987180,app,Black Salt Coreuption,"Mar 28, 2019","Ratti Entertainment LLC.,Taktyl Studios",Ratti Entertainment LLC.,19.99,19.99,0
987190,app,The Aether: Life as a God,"Dec 18, 2018",Hosted Games,Hosted Games,2.99,2.99,0
987200,app,Dragon Racer,"Jan 31, 2019",Hosted Games,Hosted Games,3.99,3.99,0
987230,app,Shadow Legend VR,"Mar 7, 2019",VitruviusVR,VitruviusVR,24.99,17.49,30.01
987350,app,PlanetSide Arena,Summer 2019,Daybreak Game Company,Daybreak Game Company,0,0,0
987400,app,Disney's Hercules,"Oct 24, 1997",Disney Interactive,Disney,5.99,5.99,0
987580,app,Reach 50 : Sexy Hentai Girls,"Dec 20, 2018",Playtouch,Playtouch,0.99,0.99,0
987590,app,Dots Pop : Sexy Hentai Girls,"Dec 16, 2018",Playtouch,Playtouch,0.99,0.99,0
987620,app,Ski Drive: Biathlon,"Feb 28, 2019",Winter Legend,Winter Legend,5.99,5.99,0
987630,app,Opencast Mining,nan,Summer League,Summer League,0,0,0
987660,app,ASTRONEST VR,"Feb 28, 2019","AN GAMES Co.,Ltd",AN GAMES Co.Ltd,9.99,9.99,0
987680,app,Girls and Tests - Deluxe Edition,"Nov 23, 2018",morojenoe's empire,nan,0.99,0.99,0
987710,app,BLASK,"Jan 14, 2019",SmallBigSquare,SmallBigSquare,2.99,2.99,0
987720,app,ONINAKI,"August 22, 2019",Tokyo RPG Factory,Square Enix,0,0,0
987740,app,Donald VS Martians,"Apr 19, 2019",You are Fired! team,Versus Publishing,0.99,0.54,45.45
987770,app,Singularity 5,"Dec 21, 2018",Monochrome Paris,Monochrome Paris,9.99,9.99,0
987780,app,Dark Shiny,"Jan 31, 2019",Ruairi,Ruairi,2.99,1.49,50.17
987790,app,Call of Pixel: Close Quarters,"Jul 22, 2019",Moka,nan,0,0,0
987800,app,CandyVenture,"Dec 14, 2018",Stephen Miller,Cellular Bits,4.99,4.99,0
987810,app,Ayre,Fall 2019,Gordon Little,Gordon Little,0,0,0
987820,app,CHRONO,"Dec 12, 2018",Martin Nayeri,nima,0,0,0
987910,app,WarZone Flashpoint,"Dec 14, 2018",Dust Storm Entertainment,Dust Storm Entertainment,0,0,0
987950,app,eBall,"May 20, 2019",Toxic studio,Toxic studio,4.99,4.99,0
987990,app,Hyperborean Charter,"Dec 10, 2018",Clockwork Forge Games,Clockwork Forge Games,4.99,4.99,0
988010,app,Groove Coaster - Singularity -Binary Enfold-,"Jan 9, 2019",TAITO CORP.,nan,1.99,1.99,0
988011,app,Groove Coaster - Lost Colors,"Jan 21, 2019",TAITO CORP.,nan,1.99,1.99,0
988013,app,Groove Coaster - Heisei Kaisei Dottensyan,"Jan 21, 2019",TAITO CORP.,nan,1.99,1.99,0
988015,app,Groove Coaster - FUJIN Rumble,"Feb 4, 2019",TAITO CORP.,nan,1.99,1.99,0
988017,app,Groove Coaster - Stratospheric Journey,"Feb 4, 2019",TAITO CORP.,nan,1.99,1.99,0
988018,app,Groove Coaster - Little Higher,"Feb 4, 2019",TAITO CORP.,nan,1.99,1.99,0
988019,app,Groove Coaster - HB-axeleration,"Mar 18, 2019",TAITO CORP.,DegicaTAITO CORP.,1.99,1.99,0
988020,app,Groove Coaster - Invader GIRL!,"Mar 18, 2019",TAITO CORP.,DegicaTAITO CORP.,1.99,1.99,0
988021,app,Groove Coaster - PIXEL STAR,"Mar 18, 2019",TAITO CORP.,DegicaTAITO CORP.,1.99,1.99,0
988041,app,Groove Coaster - ouroboros -twin stroke of the end-,"Mar 4, 2019",TAITO CORP.,nan,1.99,1.99,0
988042,app,Groove Coaster - Got more raves? -xiRemix-,"Mar 4, 2019",TAITO CORP.,nan,1.99,1.99,0
988043,app,Groove Coaster - VELVET,"Mar 4, 2019",TAITO CORP.,nan,1.99,1.99,0
988045,app,Groove Coaster - Touhou Chishinritsu,"Feb 18, 2019",TAITO CORP.,nan,1.99,1.99,0
988080,app,3 on 3 Super Robot Hockey,"Apr 5, 2019",London Sports Game Studios,London Sports Game Studios,4.99,4.99,0
988100,app,Super Phantom Cat,"Mar 7, 2019",Veewo Games,WhiteLakeStudio,4.99,4.99,0
988110,app,Breacher Story,"Jan 2, 2019",Doubleton Game Studio,Doubleton Game Studio,5.99,5.99,0
988160,app,Minion Masters - All Masters Upgrade,"Dec 10, 2018",BetaDwarf,BetaDwarf,19.99,19.99,0
988170,app,Steel Division 2 - Commander Deluxe Pack,"Jun 20, 2019",Eugen Systems,Eugen Systems,0,0,0
988171,app,Steel Division 2 - History Pass,"Jun 20, 2019",Eugen Systems,Eugen Systems,0,0,0
988180,app,Tabletopia - Wingspan,"Feb 27, 2019","Elizabeth Hargrave,Natalia Rojas,Ana María Martínez Jaramillo,Beth Sobel",Tabletopia,5.99,5.99,0
988190,app,Red Dead Pixel Man,"Jan 9, 2019",EmiliaD2313,EmiliaD2313,0.99,0.99,0
988240,app,Urban Trial Playground,"Apr 5, 2019","Tate Multimedia,Teyon",Tate Multimedia ,6.99,6.99,0
988250,app,TowerHex,"Mar 25, 2019",TowerHex Games,TowerHex Games,9.99,9.99,0
988310,app,Viola,Jul-19,Jelle van Doorne,Jelle van Doorne,0,0,0
988320,app,Cultist Simulator: Original Soundtrack,"Jan 22, 2019",Weather Factory,Weather Factory,9.99,9.99,0
988330,app,One minute of death,"Dec 18, 2018",Krzysztof Konopka,Krzysztof Konopka,4.99,4.99,0
988360,app,Great Hero's Beard Soundtrack,"Dec 21, 2018",OneShark,SakuraGame,1.99,1.99,0
988370,app,3D Hentai Memory Game,"Jan 4, 2019",Flying. Stone. Production,Atriagames,0.99,0.99,0
988430,app,Lightseekers,"Jan 31, 2019",PlayFusion,PlayFusion,0,0,0
988440,app,Endless Space® 2 - Penumbra,"Jan 24, 2019",AMPLITUDE Studios,SEGA,12.99,12.99,0
988470,app,Jurassic World Evolution: Carnivore Dinosaur Pack,"Apr 17, 2019",Frontier Developments,Frontier Developments,4.99,4.99,0
988480,app,Warhammer Age of Sigmar: Champions,"Feb 19, 2019",PlayFusion,PlayFusion,0,0,0
988500,app,Trigger Table,"Jan 1, 2019",hishapes,hishapes,3.99,3.99,0
988590,app,SHELL_BREAK,"Dec 17, 2018",ghilplip934,ghilplip934,1.99,1.29,35.18
988600,app,Stick man Flipper,"Dec 7, 2018",milanaozdieva,milanaozdieva,0.99,0.99,0
988620,app,Wayward Soundtrack: Volume Alpha,"Feb 1, 2019",Unlok,nan,1.99,1.99,0
988621,app,Wayward Soundtrack: Volume Beta,"Feb 1, 2019",Unlok,nan,1.99,1.99,0
988640,app,Christmas Wonderland,"Dec 30, 2018",Casual Arts,Casual Arts,4.99,4.99,0
988740,app,Call of Pixel: Close Quarters - Cosmetics Pack,"Dec 17, 2018",Moka,nan,14.99,14.99,0
988750,app,Professional Fishing: Starter Kit Pro,"Nov 30, 2018","MasterCode,Dueking,Ultimate Games S.A.",Ultimate Games S.A.,14.99,13.98,6.74
988920,app,NexVR Video Player,"Jan 23, 2019",NexVR,NexVR,1.99,1.99,0
989010,app,The Scenic Treasures - Japanese Learning,"Dec 31, 2018",Bizengames,Bizengames,24.99,14.99,40.02
989110,app,Crystal Chameleon,"Nov 7, 2018","Milan Kazarka,Jeroen van Oosten",Vysoko Anime Production,3.99,3.99,0
989140,app,Damnaze,"Dec 28, 2018",INGO.WT,INGO.WT,4.99,4.99,0
989160,app,Throne Quest,"Dec 19, 2018",Valorware,Valorware,3.99,3.99,0
989190,app,Slay All Goblins,"Dec 24, 2018",ninedux,ninedux,0,0,0
989260,app,Home Plate Baseball,"Apr 24, 2019",Beep2Bleep,Beep2Bleep,4.99,4.99,0
989300,app,Happy Claus Christmas Edition,"Nov 25, 2018",Nekyau Games,Nekyau,0.99,0.99,0
989310,app,N.E.U.F.O,"Nov 25, 2018",Nekyau Games,Nekyau,0.99,0.99,0
989340,app,Aliens Don't Exist,"Jan 2, 2019",Ruskija game experience,Tero Lunkka,30.84,9.8,68.22
989370,app,More and more,"Dec 15, 2018",Project_lelz,Project_lelz,0,0,0
989400,app,Wild Ride,Mar-19,Devil Kitty Games,Devil Kitty Games,0,0,0
989490,app,The Emulator,"Dec 21, 2018","Studio Snowspot,T Allen Studios",Studio SnowspotT Allen Studios,0,0,0
989540,app,THE LAST SURVIVOR,"Jan 24, 2019",Skyline Games,Skyline Games,0,0,0
989560,app,NeoGeometry,"Feb 4, 2019",BJGameInd,BJGameInd,0.99,0.99,0
989650,app,Impossible Tower Defense 2D,"Dec 24, 2018",Arkenstone Games,Arkenstone Games,0.99,0.99,0
989680,app,Malzbie's Pinball Collection - Labyrinth,"Feb 22, 2019",Malzbie Games,nan,0.99,0.99,0
989690,app,Co Unconquered,"May 29, 2019",Petroglyph,Funcom,29.99,29.99,0
989720,app,Splash Wars,Early 2019,Splash Wars Team,Splash Wars Team,0,0,0
989740,app,Dakar 18 - Desafío Ruta 40 Rally,"Jan 31, 2019",Bigmoon Entertainment,nan,0,0,0
989790,app,The Vale,Aug-19,Falling Squirrel,Falling Squirrel Inc.,0,0,0
989860,app,Stop Cats,"Apr 8, 2019",Nathan Armstrong,GameCode,1.99,1.99,0
989870,app,Northern Tales,"Dec 24, 2018",Galaxy Studio,Galaxy Studio,1.99,1.99,0
989910,app,Chocolate Factory,"Dec 14, 2018",Anatoliy Loginovskikh,Zotdinex,2.99,0.5,83.28
990010,app,Project Blueless,"Jan 10, 2019",BitCake Studio,BitCake Studio,0,0,0
990030,app,Deep Diving Simulator,"May 27, 2019",Jujubee S.A.,Jujubee S.A.,19.99,19.99,0
990180,app,The Ghost of You,"Dec 21, 2018",Noodletub Games,Noodletub Games,5.99,5.99,0
990200,app,Seek Love All Jetpacks,"Nov 21, 2018",SUNYU Software,SUNYU Software,1.99,1.99,0
990201,app,Seek Love All Weapons,"Nov 21, 2018",SUNYU Software,SUNYU Software,1.99,1.99,0
990202,app,Seek Love All Exceptional Functions,"Nov 21, 2018",SUNYU Software,SUNYU Software,1.99,1.99,0
990230,app,Mind Massaging Machine,"Dec 1, 2018",Heptamind,Heptamind,19.99,19.99,0
990250,app,Darkness and Flame: The Dark Side f2p,"Dec 26, 2018",FIVE-BN GAMES,FIVE-BN GAMES,0,0,0
990280,app,Olimdal,Coming Soon,Clocknest Games,Clocknest Games,0,0,0
990390,app,Riddles of the Owls' Kingdom. Magic Wings,"Jan 4, 2019",DigiMight,DigiMight,5.99,5.99,0
990400,app,Solitaire. Dragon Light,"Jan 31, 2019",DigiMight,DigiMight,6.99,6.99,0
990410,app,Slashvival,Coming Soon,Johnny Ginard,Johnny Ginard,0,0,0
990430,app,RimWorld Soundtrack,"Jan 14, 2019","Ludeon Studios,Lindsay Audio Services",nan,7.99,7.99,0
990500,app,PANTY SLIDE VR,"Jan 3, 2019",Studio Thug Life,Studio Thug Life,4.99,4.99,0
990630,app,The Last Campfire,2019,Hello Games,Hello Games,0,0,0
990640,app,Numgeon,"Dec 15, 2018",FobTi interactive,FobTi interactive,2.99,2.24,25.08
990650,app,Survivor Pass: Vikendi,"Dec 18, 2018",PUBG Corporation,PUBG Corporation,0,0,0
990680,app,Nimble Bunn - New Adventure,"Dec 1, 2019",Brzezinski,SIFAKA DIGITAL,0,0,0
990720,app,Bookend,"Mar 6, 2019",Paper Crown Interactive,Paper Crown Interactive,0,0,0
990731,app,Warframe: Endurance Drift Pinnacle Pack,"Feb 14, 2019",Digital Extremes,nan,39.99,19.99,50.01
990733,app,Warframe: Rage Pinnacle Pack,"Feb 14, 2019",Digital Extremes,nan,99.99,49.99,50.01
990850,app,Yanpai Simulator,"Dec 20, 2018","Caffeine,YanpaiDev",Cheesecake,4.99,4.99,0
990930,app,Pamali: Indonesian Folklore Horror - The Tied Corpse,"Dec 27, 2018",StoryTale Studios,StoryTale StudiosMaple Whispering Limited,4.99,4.99,0
990931,app,Pamali: Indonesian Folklore Horror - The Little Devil,"Dec 27, 2018",StoryTale Studios,Maple Whispering Limited,4.99,4.99,0
990940,app,Full Of Love,"Apr 11, 2019",Folo Studio,Folo Studio ,0.99,0.99,0
990950,app,Indiana Boy Steam Edition,"Nov 28, 2018",One Man,One Man,0.99,0.99,0
990970,app,Be the Ruler: A Game of Britannia,Coming Soon,BeardedBrothers.games,BeardedBrothers.games,0,0,0
990980,app,Ground Under,"Dec 14, 2018",Zotdinex,Zotdinex,2.99,2.99,0
991010,app,NAIRI: Tower of Shirin - OST,"Dec 14, 2018",HomeBearStudio,Hound Picked GamesAnother Indie,4.99,4.99,0
991060,app,X-Plane 11 - Add-on: Aerosoft - Faroe Islands XP,"Dec 13, 2018","Albert Ràfols,Matthias Seewald",Aerosoft GmbH,44.99,44.99,0
991062,app,X-Plane 11 - Add-on: Aerosoft - Airport Berlin-Brandenburg,"Mar 8, 2019","Limesim Team,Stairport Sceneries,29Palms",Aerosoft GmbH,29.99,29.99,0
991064,app,X-Plane 11 - Add-on: Aerosoft - Airport Manchester,"Apr 3, 2019",nan,Aerosoft GmbH,19.99,19.99,0
991065,app,X-Plane 11 - Add-on: FSDG - Sharm El-Sheikh XP,"Apr 18, 2019",FSDG,Aerosoft GmbH,15.99,15.99,0
991066,app,X-Plane 11 - Add-on: FSDG - Dakar,"Apr 18, 2019",FSDG,Aerosoft GmbH,15.99,15.99,0
991067,app,X-Plane 11 - Add-on: FSDG - Agadir,"Apr 18, 2019",FSDG,Aerosoft GmbH,17.99,17.99,0
991070,app,Destroy The World,"Feb 8, 2019",Nihad Nasupovic,none,0.99,0.99,0
991080,app,HEXMAPMAKER,"Dec 17, 2017",urksoft,urksoft,3.99,3.99,0
991090,app,Snake VS Block Numbers,"Dec 21, 2018",Dexion Games,Dexion Games,0.99,0.99,0
991110,app,Gunny Clock,"Dec 20, 2018",Dexion Games,Dexion Games,0.99,0.99,0
991120,app,Warring Universe,"May 10, 2019",Dexion Games,Dexion Games,0.99,0.99,0
991130,app,GUNSMOKE,"Apr 25, 2019","Vincent Foster,Robert",Retro Bullet,3.99,3.99,0
991140,app,The Puzzle Story,"Jan 10, 2019",Firehawk Studios,Firehawk Studios,0.99,0.99,0
991150,app,Crashy Racing,"Dec 20, 2018",Dexion Games,Dexion Games,0.99,0.99,0
991160,app,Wave,"Dec 21, 2018",Dexion Games,Dexion Games,0.99,0.99,0
991220,app,Indie Supporter pack!,"Dec 14, 2018",Gunschlinger,nan,6.99,6.99,0
991230,app,Highway of death,"Dec 18, 2018",Laush Dmitriy Sergeevich,Laush Studio,1.99,1.99,0
991240,app,Trivia Throwdown,Jun-19,Eclectic City Games,Eclectic City Games,0,0,0
991280,app,Air Combat,"Dec 18, 2018",Sonic-Alpha,NS,0.99,0.99,0
991290,app,Blinky - Rise to the Top,"Jul 2, 2019",Baa Pillar Studios,AngeliGames,0,0,0
991430,app,You're Not Special,"Feb 11, 2019",Reky Studios,Reky Studios,11.99,11.99,0
991500,app,Make A Jigsaw Puzzle,"Dec 28, 2018",waci11,waci11,1.99,1.99,0
991520,app,MINImax Tinyverse - Two Realms Pack,"Dec 27, 2018",O'olBlue Inc.,O'olBlue Inc.,24.99,24.99,0
991620,app,RepairBot,"Jan 5, 2018",PS Games,PS Games,4.99,4.99,0
991660,app,Voxel Sword,"Dec 27, 2018",SAT-BOX,SAT-BOX,7.99,7.99,0
991730,app,Zaccaria Pinball - Pool Champion 2018 Table,"Dec 19, 2018",Magic Pixel Kft.,nan,2.99,2.99,0
991750,app,Super Grower,"Dec 28, 2018",Tuwi Michael nings,ningsGames,1.99,1.99,0
991770,app,Star Conflict: Sirius pack,"Dec 19, 2018",Star Gem Inc.,nan,39.99,39.99,0
991772,app,Star Conflict: Vigilant pack,"Dec 19, 2018",Star Gem Inc.,nan,39.99,39.99,0
991773,app,Star Conflict: Ellidium Destroyer Starter pack,"Jan 3, 2019",Star Gem Inc.,nan,39.99,39.99,0
991790,app,Magnesia,"Jan 7, 2019",Toruko Games,Toruko Games,0,0,0
991800,app,Puzzle game for kids,"Dec 27, 2018",Rafal Grabos,Rafal Grabos,0.99,0.99,0
991810,app,Strategic Mind: The Pacific,"Apr 30, 2019",Starni Games,Starni Games,14.99,14.99,0
991850,app,Fantasy Grounds - Pathfinder RPG - Carrion Crown AP 6: Shadows of Gallowspire (PFRPG),"Dec 12, 2018","SmiteWorks USA, LLC",nan,19.99,19.99,0
991860,app,IMAZE.EXE 2,"Dec 14, 2018",AFBIK Studio,AFBIK Studio,0.99,0.99,0
991890,app,Book of Demons - Collector's Content,"Dec 13, 2018",Thing Trunk,Thing Trunk,9.99,9.99,0
991960,app,Greed: The Mad Scientist,"Dec 17, 2018",Urchin Games,HH-Games,169.65,37.22,78.06
992000,app,Telekinetic,"Dec 17, 2018",TheBlavas,TheBlavas,4.99,4.99,0
992050,app,Oik 5,"Jan 24, 2019",Crew Lab,Crew Lab,0.99,0.99,0
992070,app,Idle Wizard,"Jan 25, 2019",TwoWizards,TwoWizards,0,0,0
992080,app,SpaBerry VR Experience,"Dec 14, 2018",VisionWerx Inc,VisionWerx Inc,0,0,0
992120,app,Inch by Inch,"Mar 10, 2018","LevelXProject,Dare Looks",Dare Looks,2.99,2.99,0
992150,app,Amaze VR - Thriller Pack 1,"Jan 24, 2019","AmazeVR, Inc",AmazeVR Inc,5.99,5.99,0
992170,app,DRAGON BALL FIGHTERZ - Jiren,"Jan 31, 2019",Arc System Works,BANDAI NAMCO Entertainment,4.99,4.99,0
992171,app,DRAGON BALL FIGHTERZ - Videl,"Jan 31, 2019",Arc System Works,BANDAI NAMCO Entertainment,4.99,4.99,0
992172,app,DRAGON BALL FighterZ - Goku (GT),"May 9, 2019",Arc System Works,BANDAI NAMCO Entertainment,4.99,4.99,0
992176,app,DRAGON BALL FIGHTERZ - FighterZ Pass 2,"Jan 31, 2019",Arc System Works,BANDAI NAMCO Entertainment,24.99,24.99,0
992180,app,TY the Tasmanian Tiger 3 Soundtrack,"Dec 17, 2018",Krome Studios,nan,4.99,4.99,0
992240,app,Trawel,"Jun 28, 2019",realDragon,realDragon,0,0,0
992310,app,Backbone: Prologue,"Apr 24, 2019",EggNut,EggNut,0,0,0
992360,app,Otiiz's adventure - Sushi Champ,"Dec 18, 2018",BXTT studio,BXTT studio,0,0,0
992420,app,Cotropitorii,"Nov 15, 2005","Alexandru Duta,Victor E. Blaga",2 Bad Design,2.99,2.99,0
992480,app,Sudoku3D,"Dec 23, 2018",Shmurdik,Shmurdik Games,1.99,1.99,0
992490,app,iVRy Driver for SteamVR,"Mar 1, 2017",Mediator Software,Mediator Software,0,0,0
992610,app,Let's Create! Pottery VR,2019,Infinite Dreams,Infinite Dreams,0,0,0
992640,app,Pagan Online,"Apr 17, 2019",Mad Head Games,Wargaming.net,19.99,19.99,0
992680,app,The Lovebirds,Jul-19,Cafearatus Studios,Cafearatus Studios,0,0,0
992690,app,We are the Plague,Q4 2019,Forever Entertainment S. A.,Forever Entertainment S. A.,0,0,0
992730,app,Project Downfall,"Mar 15, 2019","MGP Studios,Solid9 Studio",MGP Studios,15.99,15.99,0
992780,app,Dragon Eye Online,Currently in Pre-Alpha,Game Nerd Productions,Game Nerd Productions,0,0,0
992790,app,Switch & Ditch,"Jan 9, 2019",Tempera Games,Tempera Games,0,0,0
992870,app,The Secret of Gillwood,"Mar 28, 2019",Snow Moose Entertainment,Snow Moose Entertainment,4.99,4.99,0
992890,app,Tank raid,"Dec 18, 2018",ARGames, Metal Fox,0.99,0.99,0
992920,app,Fantasy Grounds - Pathfinder RPG - Monster Codex (PFRPG),"Dec 12, 2018","SmiteWorks USA, LLC",nan,39.99,39.99,0
992960,app,A Lullaby of Colors VR,"Feb 21, 2019",Andrew C. Wang,Andrew C. Wang,4.99,4.99,0
992970,app,Super Blackout,"Dec 14, 2018",Fordesoft,Fordesoft,4.99,4.99,0
992990,app,Beyond Extinct,TBA,Crania Games,Crania Games,0,0,0
993020,app,The Name of the Game,"Nov 30, 2018","Futurism Studios,New Dawn",nan,4.99,4.99,0
993060,app,Kumpels - Gigant,"Dec 10, 2018",CHG,nan,6.99,5.8,17.02
993090,app,Lossless Scaling,"Dec 28, 2018",THS,THS,4.99,4.99,0
993100,app,Digimon Adventure tri.: Future,"Dec 4, 2018",Shout! Factory,nan,4.99,4.99,0
993170,app,THE DEVIL HAUNTS ME,"Sep 14, 2018",games by lum,games by lum,0,0,0
993181,app,THE DEVIL HAUNTS ME - Making Of/Art Book,"Jan 7, 2019",games by lum,games by lum,4.99,4.99,0
993200,app,Calcul8²,"Nov 21, 2018",Liam Twose,Adliberum.com Ltd,0.99,0.99,0
993220,app,FirstPlanet,"Jan 31, 2019",WAPle,WAPle,2.99,2.99,0
993241,app,Grass Cutter - Xmas Lawn Mowers,"Dec 11, 2018",usanik,Usanik STD,2.99,2.99,0
993260,app,Ghost in My House,"Mar 3, 2019",Fire Haste Pictures,nan,0,0,0
993290,app,JOBU-KI,"Dec 19, 2018","Mario Quesada,Juan Sabater",BREAKINGcode,2.99,2.99,0
993300,app,Maid_san's Caving Adventure Images,"Dec 17, 2018",KoheiGallery,nan,11.99,11.99,0
993340,app,Virtual Surfing,"Dec 21, 2018",Waveor,Waveor,19.99,19.99,0
993360,app,Trash defense,"Dec 27, 2018",Fucking games,Fucking games,0.99,0.99,0
993420,app,Fantasy Grounds - Creature Components - Tome of Beasts (5E),"Dec 12, 2018","SmiteWorks USA, LLC",nan,10.99,10.99,0
993460,app,SAMURAI IN AFRICA,"Dec 3, 2018",Nekyau Games,Nekyau Games,0.99,0.99,0
993470,app,Cosmonet: Space Adventure,"Dec 3, 2018",Nekyau Games,Nekyau,0.99,0.99,0
993490,app,Tower Tank: TD Reversal,"Jan 3, 2019",abstract_laser,self (abstract_laser),2.99,2.99,0
993500,app,Ritual of the Moon,"Apr 18, 2019",Kara Stone,Kara Stone,16.99,16.99,0
993520,app,The Mars Agenda,Q1 2019,Propulsion Games,Propulsion Games,0,0,0
993530,app,Codename Nemesis,2019,Broken Helm Studio,Broken Helm Studio,0,0,0
993580,app,Enchanted Path,"Dec 28, 2018",Tuwi Michael nings,ningsGames,7.96,3.8,52.26
993630,app,Data mining 4,"Dec 24, 2018",Blender Games,Blender Games,48.55,6.22,87.19
993650,app,Bullynoid,"Mar 14, 2019",DRAgame,DRAgame,0.99,0.99,0
993670,app,Masters of Puzzle - Christmas Edition: Gi'me That Present Already,"Dec 7, 2018",Belleal Games,Belleal Games,2.99,2.99,0
993690,app,Transport Services,"Jan 24, 2019",Hammer Games,Hammer Games,9.99,9.99,0
993710,app,Charlie the Duck - Original version in DosBox,"Dec 10, 2018",Mike Wiering,nan,0,0,0
993810,app,Lost City of Vampires,"Feb 22, 2019",WRF Studios,WRF Studios,4.99,4.99,0
993840,app,Drive,"Jun 7, 2019",Novus Res,Novus Res,18.99,18.99,0
993890,app,Scribble+,"Dec 27, 2018",Bear Box Media,Bear Box Media,4.99,4.99,0
993920,app,RPG Maker MV - Fantasy Historica,"Dec 6, 2018",Kairi Sawler,Degica,4.99,4.99,0
993923,app,RPG Maker MV - Gyrowolf's Music Resource Pack 001,"Dec 6, 2018",Gyrowolf,Degica,19.99,19.99,0
993924,app,RPG Maker MV - Vexed Enigma's pack for MV,"Dec 13, 2018",Vexed Enigma,Degica,24.99,24.99,0
993925,app,RPG Maker MV - Pirate Music Pack,"Dec 20, 2018",Joel Steudler,Degica,14.99,14.99,0
993926,app,RPG Maker MV - The Adventurer's Final Journey,"Dec 13, 2018",Kairi Sawler,Degica,4.99,4.99,0
993927,app,RPG Maker MV - JSM Futuristic Music Pack,"Dec 13, 2018",JStewart Music,Degica,14.99,14.99,0
993928,app,RPG Maker MV - Fantasy Battler Pack 1,"Dec 20, 2018",Michael Galefire,Degica,14.99,14.99,0
993929,app,RPG Maker MV - Egyptian Memories,"Dec 20, 2018",JStewart Music,Degica,4.99,4.99,0
993930,app,RPG Maker MV - JSM Party Themes,"Dec 20, 2018",JStewart Music,Degica,7.99,7.99,0
993931,app,RPG Maker MV - The Simple Life Music Pack,"Dec 20, 2018",Elijah Mills,Degica,4.99,4.99,0
993932,app,RPG Maker MV - Storytellers Music Pack Vol.1,"Dec 20, 2018",Joel Steudler,Degica,24.99,24.99,0
993933,app,RPG Maker MV - Adventure of Fairies Music Vol.1,"Dec 20, 2018",TK.Projects,Degica,19.99,19.99,0
993940,app,Visual Novel Maker - Storytellers Music Pack Vol.1,"Dec 20, 2018",Joel Steudler,Degica,24.99,24.99,0
993950,app,Visual Novel Maker - Adventure of Fairies Music Vol.1,"Dec 20, 2018",TK.Projects,Degica,19.99,19.99,0
994020,app,Tempest of the Heavens and Earth,"Dec 25, 2018",LION HEART,DLsite,13.99,13.99,0
994030,app,Anime Girl Slide Puzzle,"Dec 31, 2018",Top Hat House,Top Hat House,1.99,1.99,0
994170,app,Statue Defender,"Feb 22, 2019",Glimma Games,Glimma Games,3.99,3.99,0
994260,app,Accel,"Feb 12, 2019",Objectif 3D - game,Objectif 3D - game,0,0,0
994300,app,Omen Exitio: Plague OST,"Dec 5, 2018",Tiny Bull Studios,nan,2.99,2.99,0
994380,app,Hill Racing,"Dec 21, 2018",Dexion Games,Dexion Games,0.99,0.99,0
994390,app,Block Fuse,"Dec 21, 2018",Dexion Games,Dexion Games,1.99,1.99,0
994490,app,Fantasy Grounds - Shunned Valley of the Three Tombs (5E),"Dec 17, 2018","SmiteWorks USA, LLC",nan,5.99,5.99,0
994500,app,Sky Racket,nan,Double Dash Studios,Double Dash Studios,0,0,0
994520,app,Oh Trap!,"Dec 27, 2018",Mint & Dough,Mint & Dough,0,0,0
994570,app,Outrunner 3,"Feb 4, 2019",Outcorp,Chess no choke games,0.99,0.99,0
994650,app,Space Struck Run,"Dec 19, 2018",Tormentor Games,Tormentor Games,0.99,0.99,0
994790,app,WildKids,"Mar 10, 2019",Beijing INFITFUN Technology Co.Ltd,Beijing INFITFUN Technology Co.Ltd,8.99,8.99,0
994860,app,Gunpowder on The Teeth: Arcade,"Feb 22, 2019",Gunpowder Team,Gunpowder Team,5.99,5.99,0
994870,app,Mysteries of Neverville: The Runestone of Light,"Dec 21, 2018",Urchin Games,HH-Games,169.65,37.22,78.06
